User,Action,Article,Day,Origin
97,received,2040,1,13
97,read,2040,1,13
97,received,1683,1,89
97,read,1683,1,89
68,received,314,1,5
68,read,314,1,5
30,received,314,1,5
30,read,314,1,5
30,received,629,1,50
30,read,629,1,50
53,received,314,1,5
53,read,314,1,5
58,received,314,1,5
58,read,314,1,5
58,received,212,1,70
58,read,212,1,70
58,received,1683,1,89
58,read,1683,1,89
64,received,314,1,5
64,read,314,1,5
64,received,1561,1,29
64,read,1561,1,29
6,read,1706,1,
11,received,1706,1,6
11,read,1706,1,6
11,received,1193,1,15
11,read,1193,1,15
11,received,649,1,18
11,read,649,1,18
11,received,1527,1,46
11,read,1527,1,46
11,received,212,1,70
11,read,212,1,70
19,received,1706,1,6
19,read,1706,1,6
19,received,649,1,18
19,read,649,1,18
19,received,1552,1,22
19,read,1552,1,22
48,received,1706,1,6
48,read,1706,1,6
48,received,1098,1,33
48,read,1098,1,33
62,received,1706,1,6
62,read,1706,1,6
62,received,629,1,50
62,read,629,1,50
62,received,646,1,61
62,read,646,1,61
39,received,1706,1,6
39,read,1706,1,6
39,received,2040,1,13
39,read,2040,1,13
7,received,1706,1,6
7,read,1706,1,6
7,received,629,1,50
7,read,629,1,50
7,received,1683,1,89
7,read,1683,1,89
7,received,1235,3,91
7,read,1235,3,91
10,received,1706,1,6
10,read,1706,1,6
65,received,1706,1,6
65,read,1706,1,6
65,received,480,1,67
65,read,480,1,67
69,received,1706,1,6
69,read,1706,1,6
78,received,1706,1,6
78,read,1706,1,6
78,received,629,1,50
78,read,629,1,50
78,received,182,1,59
78,read,182,1,59
80,received,1706,1,6
80,read,1706,1,6
80,received,1561,1,29
80,read,1561,1,29
82,received,1706,1,6
82,read,1706,1,6
8,read,375,1,
98,received,375,1,8
98,read,375,1,8
98,received,1527,1,46
98,read,1527,1,46
98,received,1683,1,89
98,read,1683,1,89
71,received,375,1,8
71,read,375,1,8
99,received,375,1,8
99,read,375,1,8
99,received,1561,1,29
99,read,1561,1,29
12,received,375,1,8
12,read,375,1,8
12,received,499,1,14
12,read,499,1,14
12,received,480,1,67
12,read,480,1,67
12,received,887,2,43
12,read,887,2,43
25,received,375,1,8
25,read,375,1,8
35,received,375,1,8
35,read,375,1,8
35,received,1561,1,29
35,read,1561,1,29
51,received,375,1,8
51,read,375,1,8
51,received,646,1,61
51,read,646,1,61
52,received,375,1,8
52,read,375,1,8
52,received,887,2,43
52,read,887,2,43
85,received,375,1,8
85,read,375,1,8
85,received,1683,1,89
85,read,1683,1,89
13,read,2040,1,
73,received,2040,1,13
73,read,2040,1,13
73,received,499,1,14
73,read,499,1,14
73,received,141,1,75
73,read,141,1,75
73,received,1235,3,91
73,read,1235,3,91
38,received,2040,1,13
38,read,2040,1,13
38,received,1193,1,15
38,read,1193,1,15
38,received,646,1,61
38,read,646,1,61
81,received,2040,1,13
81,read,2040,1,13
81,received,1527,1,46
81,read,1527,1,46
93,received,2040,1,13
93,read,2040,1,13
93,received,646,1,61
93,read,646,1,61
14,read,499,1,
9,received,499,1,14
9,read,499,1,14
9,received,182,1,59
9,read,182,1,59
9,received,646,1,61
9,read,646,1,61
9,received,141,1,75
9,read,141,1,75
9,received,904,2,4
9,read,904,2,4
26,received,499,1,14
26,read,499,1,14
26,received,1193,1,15
26,read,1193,1,15
26,received,646,1,61
26,read,646,1,61
26,received,887,2,43
26,read,887,2,43
27,received,499,1,14
27,read,499,1,14
27,received,1552,1,22
27,read,1552,1,22
27,received,629,1,50
27,read,629,1,50
27,received,904,2,4
27,read,904,2,4
49,received,499,1,14
49,read,499,1,14
49,received,1235,3,91
49,read,1235,3,91
60,received,499,1,14
60,read,499,1,14
60,received,480,1,67
60,read,480,1,67
60,received,212,1,70
60,read,212,1,70
60,received,904,2,4
60,read,904,2,4
15,read,1193,1,
66,received,1193,1,15
66,read,1193,1,15
66,received,480,1,67
66,read,480,1,67
41,received,1193,1,15
41,read,1193,1,15
41,received,1098,1,33
41,read,1098,1,33
41,received,1683,1,89
41,read,1683,1,89
41,received,887,2,43
41,read,887,2,43
16,read,396,1,
18,read,649,1,
57,received,649,1,18
57,read,649,1,18
57,received,1561,1,29
57,read,1561,1,29
57,received,646,1,61
57,read,646,1,61
57,received,904,2,4
57,read,904,2,4
57,received,1235,3,91
57,read,1235,3,91
32,received,649,1,18
32,read,649,1,18
32,received,141,1,75
32,read,141,1,75
45,received,649,1,18
45,read,649,1,18
45,received,1561,1,29
45,read,1561,1,29
45,received,887,2,43
45,read,887,2,43
22,read,1552,1,
36,received,1552,1,22
36,read,1552,1,22
36,received,1561,1,29
36,read,1561,1,29
63,received,1552,1,22
63,read,1552,1,22
63,received,629,1,50
63,read,629,1,50
63,received,480,1,67
63,read,480,1,67
63,received,904,2,4
63,read,904,2,4
29,read,1561,1,
44,received,1561,1,29
44,read,1561,1,29
44,received,182,1,59
44,read,182,1,59
33,read,1098,1,
46,read,1527,1,
50,read,629,1,
17,received,629,1,50
17,read,629,1,50
17,received,182,1,59
17,read,182,1,59
55,received,629,1,50
55,read,629,1,50
55,received,887,2,43
55,read,887,2,43
92,received,629,1,50
92,read,629,1,50
92,received,887,2,43
92,read,887,2,43
59,read,182,1,
61,read,646,1,
67,read,480,1,
70,read,212,1,
42,received,212,1,70
42,read,212,1,70
42,received,1235,3,91
42,read,1235,3,91
75,read,141,1,
77,received,141,1,75
77,read,141,1,75
89,read,1683,1,
4,read,904,2,
43,read,887,2,
91,read,1235,3,
