User,Action,Article,Day,Origin
32,read,537,1,80
89,received,217,1,42
89,read,217,1,42
89,received,2037,1,74
89,read,2037,1,74
89,received,750,3,33
89,read,750,3,33
43,read,1477,1,
69,received,1477,1,43
69,read,1477,1,43
69,received,1012,1,71
69,read,1012,1,71
45,read,1867,1,
91,received,1867,1,45
91,read,1867,1,45
52,received,1867,1,45
52,read,1867,1,45
52,received,1744,1,50
52,read,1744,1,50
52,received,2037,1,74
52,read,2037,1,74
52,received,648,3,40
52,read,648,3,40
52,received,1889,3,62
52,read,1889,3,62
98,received,1867,1,45
98,read,1867,1,45
98,received,750,3,33
98,read,750,3,33
50,read,1744,1,
23,received,1744,1,50
23,read,1744,1,50
23,received,537,1,80
23,read,537,1,80
23,received,1766,1,94
23,read,1766,1,94
67,received,1744,1,50
67,read,1744,1,50
88,received,1744,1,50
88,read,1744,1,50
88,received,1479,1,90
88,read,1479,1,90
88,received,750,3,33
88,read,750,3,33
56,read,974,1,
65,received,974,1,56
65,read,974,1,56
65,received,2037,1,74
65,read,2037,1,74
78,received,974,1,56
78,read,974,1,56
78,received,1039,2,12
78,read,1039,2,12
71,read,1012,1,
47,received,1012,1,71
47,read,1012,1,71
47,received,2037,1,74
47,read,2037,1,74
47,received,648,3,40
47,read,648,3,40
75,received,1012,1,71
75,read,1012,1,71
75,received,1479,1,90
75,read,1479,1,90
74,read,2037,1,
99,received,2037,1,74
99,read,2037,1,74
80,read,537,1,
22,received,537,1,80
22,read,537,1,80
81,received,537,1,80
81,read,537,1,80
90,read,1479,1,
94,read,1766,1,
6,received,1766,1,94
6,read,1766,1,94
6,received,648,3,40
6,read,648,3,40
12,read,1039,2,
33,read,750,3,
40,read,648,3,
62,read,1889,3,
